Quarter end,symbol,company,sector
2017-09-30,RL,Ralph Lauren Corporation,Consumer Goods
2017-07-01,RL,Ralph Lauren Corporation,Consumer Goods
2017-04-01,RL,Ralph Lauren Corporation,Consumer Goods
2016-12-31,RL,Ralph Lauren Corporation,Consumer Goods
2016-10-01,RL,Ralph Lauren Corporation,Consumer Goods
2016-07-02,RL,Ralph Lauren Corporation,Consumer Goods
2016-04-02,RL,Ralph Lauren Corporation,Consumer Goods
2015-12-26,RL,Ralph Lauren Corporation,Consumer Goods
2015-09-26,RL,Ralph Lauren Corporation,Consumer Goods
2015-06-27,RL,Ralph Lauren Corporation,Consumer Goods
2015-03-28,RL,Ralph Lauren Corporation,Consumer Goods
2014-12-27,RL,Ralph Lauren Corporation,Consumer Goods
2014-09-27,RL,Ralph Lauren Corporation,Consumer Goods
2014-06-28,RL,Ralph Lauren Corporation,Consumer Goods
2014-03-29,RL,Ralph Lauren Corporation,Consumer Goods
2013-12-28,RL,Ralph Lauren Corporation,Consumer Goods
2013-09-28,RL,Ralph Lauren Corporation,Consumer Goods
2013-06-29,RL,Ralph Lauren Corporation,Consumer Goods
2013-03-30,RL,Ralph Lauren Corporation,Consumer Goods
2012-12-29,RL,Ralph Lauren Corporation,Consumer Goods
2012-09-29,RL,Ralph Lauren Corporation,Consumer Goods
2012-06-30,RL,Ralph Lauren Corporation,Consumer Goods
2012-03-31,RL,Ralph Lauren Corporation,Consumer Goods
2011-12-31,RL,Ralph Lauren Corporation,Consumer Goods
2011-10-01,RL,Ralph Lauren Corporation,Consumer Goods
2011-07-02,RL,Ralph Lauren Corporation,Consumer Goods
2011-04-02,RL,Ralph Lauren Corporation,Consumer Goods
2011-01-01,RL,Ralph Lauren Corporation,Consumer Goods
2010-10-02,RL,Ralph Lauren Corporation,Consumer Goods
2010-07-03,RL,Ralph Lauren Corporation,Consumer Goods
2010-04-03,RL,Ralph Lauren Corporation,Consumer Goods
2009-12-26,RL,Ralph Lauren Corporation,Consumer Goods
2009-09-26,RL,Ralph Lauren Corporation,Consumer Goods
2009-06-27,RL,Ralph Lauren Corporation,Consumer Goods
2009-03-28,RL,Ralph Lauren Corporation,Consumer Goods
2008-12-27,RL,Ralph Lauren Corporation,Consumer Goods
2008-09-27,RL,Ralph Lauren Corporation,Consumer Goods
2008-06-28,RL,Ralph Lauren Corporation,Consumer Goods
2008-03-29,RL,Ralph Lauren Corporation,Consumer Goods
2007-12-29,RL,Ralph Lauren Corporation,Consumer Goods
2007-09-29,RL,Ralph Lauren Corporation,Consumer Goods
2007-06-30,RL,Ralph Lauren Corporation,Consumer Goods
2007-03-31,RL,Ralph Lauren Corporation,Consumer Goods
2006-12-30,RL,Ralph Lauren Corporation,Consumer Goods
2006-09-30,RL,Ralph Lauren Corporation,Consumer Goods
2006-07-01,RL,Ralph Lauren Corporation,Consumer Goods
2006-04-01,RL,Ralph Lauren Corporation,Consumer Goods
2005-12-31,RL,Ralph Lauren Corporation,Consumer Goods
2005-10-01,RL,Ralph Lauren Corporation,Consumer Goods
2005-07-02,RL,Ralph Lauren Corporation,Consumer Goods
2005-04-02,RL,Ralph Lauren Corporation,Consumer Goods
2005-01-01,RL,Ralph Lauren Corporation,Consumer Goods
2004-10-02,RL,Ralph Lauren Corporation,Consumer Goods
2004-07-03,RL,Ralph Lauren Corporation,Consumer Goods
2004-04-03,RL,Ralph Lauren Corporation,Consumer Goods
2003-12-27,RL,Ralph Lauren Corporation,Consumer Goods
2003-09-27,RL,Ralph Lauren Corporation,Consumer Goods
2003-06-28,RL,Ralph Lauren Corporation,Consumer Goods
2003-03-29,RL,Ralph Lauren Corporation,Consumer Goods
2002-12-28,RL,Ralph Lauren Corporation,Consumer Goods
2002-09-28,RL,Ralph Lauren Corporation,Consumer Goods
2002-06-29,RL,Ralph Lauren Corporation,Consumer Goods
2002-03-30,RL,Ralph Lauren Corporation,Consumer Goods
2001-12-29,RL,Ralph Lauren Corporation,Consumer Goods
2001-09-29,RL,Ralph Lauren Corporation,Consumer Goods
2001-06-30,RL,Ralph Lauren Corporation,Consumer Goods
2001-03-31,RL,Ralph Lauren Corporation,Consumer Goods
2000-12-30,RL,Ralph Lauren Corporation,Consumer Goods
2000-09-30,RL,Ralph Lauren Corporation,Consumer Goods
2000-07-01,RL,Ralph Lauren Corporation,Consumer Goods
2000-04-01,RL,Ralph Lauren Corporation,Consumer Goods
2000-01-01,RL,Ralph Lauren Corporation,Consumer Goods
2019-03-31,RMD,ResMed Inc.,Healthcare
2018-12-31,RMD,ResMed Inc.,Healthcare
2018-09-30,RMD,ResMed Inc.,Healthcare
2018-06-30,RMD,ResMed Inc.,Healthcare
2018-03-31,RMD,ResMed Inc.,Healthcare
2017-12-31,RMD,ResMed Inc.,Healthcare
2017-09-30,RMD,ResMed Inc.,Healthcare
2017-06-30,RMD,ResMed Inc.,Healthcare
2017-03-31,RMD,ResMed Inc.,Healthcare
2016-12-31,RMD,ResMed Inc.,Healthcare
2016-09-30,RMD,ResMed Inc.,Healthcare
2016-06-30,RMD,ResMed Inc.,Healthcare
2016-03-31,RMD,ResMed Inc.,Healthcare
2015-12-31,RMD,ResMed Inc.,Healthcare
2015-09-30,RMD,ResMed Inc.,Healthcare
2015-06-30,RMD,ResMed Inc.,Healthcare
2015-03-31,RMD,ResMed Inc.,Healthcare
2014-12-31,RMD,ResMed Inc.,Healthcare
2014-09-30,RMD,ResMed Inc.,Healthcare
2014-06-30,RMD,ResMed Inc.,Healthcare
2014-03-31,RMD,ResMed Inc.,Healthcare
2013-12-31,RMD,ResMed Inc.,Healthcare
2013-09-30,RMD,ResMed Inc.,Healthcare
2013-06-30,RMD,ResMed Inc.,Healthcare
2013-03-31,RMD,ResMed Inc.,Healthcare
2012-12-31,RMD,ResMed Inc.,Healthcare
2012-09-30,RMD,ResMed Inc.,Healthcare
2012-06-30,RMD,ResMed Inc.,Healthcare
2012-03-31,RMD,ResMed Inc.,Healthcare
2011-12-31,RMD,ResMed Inc.,Healthcare
2011-09-30,RMD,ResMed Inc.,Healthcare
2011-06-30,RMD,ResMed Inc.,Healthcare
2011-03-31,RMD,ResMed Inc.,Healthcare
2010-12-31,RMD,ResMed Inc.,Healthcare
2010-09-30,RMD,ResMed Inc.,Healthcare
2010-06-30,RMD,ResMed Inc.,Healthcare
2010-03-31,RMD,ResMed Inc.,Healthcare
2009-12-31,RMD,ResMed Inc.,Healthcare
2009-09-30,RMD,ResMed Inc.,Healthcare
2009-06-30,RMD,ResMed Inc.,Healthcare
2009-03-31,RMD,ResMed Inc.,Healthcare
2008-12-31,RMD,ResMed Inc.,Healthcare
2008-09-30,RMD,ResMed Inc.,Healthcare
2008-06-30,RMD,ResMed Inc.,Healthcare
2008-03-31,RMD,ResMed Inc.,Healthcare
2007-12-31,RMD,ResMed Inc.,Healthcare
2007-09-30,RMD,ResMed Inc.,Healthcare
2007-06-30,RMD,ResMed Inc.,Healthcare
2007-03-31,RMD,ResMed Inc.,Healthcare
2006-12-31,RMD,ResMed Inc.,Healthcare
2006-09-30,RMD,ResMed Inc.,Healthcare
2006-06-30,RMD,ResMed Inc.,Healthcare
2006-03-31,RMD,ResMed Inc.,Healthcare
2005-12-31,RMD,ResMed Inc.,Healthcare
2005-09-30,RMD,ResMed Inc.,Healthcare
2005-06-30,RMD,ResMed Inc.,Healthcare
2005-03-31,RMD,ResMed Inc.,Healthcare
2004-12-31,RMD,ResMed Inc.,Healthcare
2004-09-30,RMD,ResMed Inc.,Healthcare
2004-06-30,RMD,ResMed Inc.,Healthcare
2004-03-31,RMD,ResMed Inc.,Healthcare
2003-12-31,RMD,ResMed Inc.,Healthcare
2003-09-30,RMD,ResMed Inc.,Healthcare
2003-06-30,RMD,ResMed Inc.,Healthcare
2003-03-31,RMD,ResMed Inc.,Healthcare
2002-12-31,RMD,ResMed Inc.,Healthcare
2002-09-30,RMD,ResMed Inc.,Healthcare
2002-06-30,RMD,ResMed Inc.,Healthcare
2002-03-31,RMD,ResMed Inc.,Healthcare
2001-12-31,RMD,ResMed Inc.,Healthcare
2001-09-30,RMD,ResMed Inc.,Healthcare
2001-06-30,RMD,ResMed Inc.,Healthcare
2001-03-31,RMD,ResMed Inc.,Healthcare
2000-12-31,RMD,ResMed Inc.,Healthcare
2000-09-30,RMD,ResMed Inc.,Healthcare
2000-06-30,RMD,ResMed Inc.,Healthcare
2000-03-31,RMD,ResMed Inc.,Healthcare
2019-06-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2019-03-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2018-12-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2018-09-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2018-06-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2018-03-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2017-12-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2017-09-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2017-06-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2017-03-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2016-12-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2016-09-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2016-06-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2016-03-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2015-12-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2015-09-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2015-06-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2015-03-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2014-12-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2014-09-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2014-06-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2014-03-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2013-12-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2013-09-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2013-06-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2013-03-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2012-12-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2012-09-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2012-06-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2012-03-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2011-12-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2011-09-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2011-06-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2011-03-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2010-12-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2010-09-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2010-06-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2010-03-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2009-12-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2009-09-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2009-06-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2009-03-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2008-12-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2008-09-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2008-06-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2008-03-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2007-12-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2007-09-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2007-06-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2007-03-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2006-12-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2006-09-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2006-06-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2006-03-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2005-12-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2005-09-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2005-06-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2005-03-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2004-12-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2004-09-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2004-06-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2004-03-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2003-12-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2003-09-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2003-06-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2003-03-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2002-12-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2002-09-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2002-06-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2002-03-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2001-12-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2001-09-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2001-06-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2001-03-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2000-12-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2000-09-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2000-06-30,ROK,"Rockwell Automation, Inc.",Industrial Goods
2000-03-31,ROK,"Rockwell Automation, Inc.",Industrial Goods
2019-06-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2019-03-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2018-12-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2018-09-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2018-06-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2018-03-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2017-12-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2017-09-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2017-06-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2017-03-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2016-12-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2016-09-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2016-06-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2016-03-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2015-12-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2015-09-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2015-06-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2015-03-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2014-12-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2014-09-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2014-06-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2014-03-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2013-12-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2013-09-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2013-06-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2013-03-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2012-12-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2012-09-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2012-06-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2012-03-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2011-12-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2011-09-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2011-06-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2011-03-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2010-12-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2010-09-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2010-06-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2010-03-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2009-12-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2009-09-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2009-06-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2009-03-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2008-12-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2008-09-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2008-06-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2008-03-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2007-12-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2007-09-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2007-06-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2007-03-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2006-12-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2006-09-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2006-06-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2006-03-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2005-12-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2005-09-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2005-06-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2005-03-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2004-12-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2004-09-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2004-06-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2004-03-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2003-12-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2003-09-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2003-07-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2003-04-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2003-01-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2002-10-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2002-07-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2002-04-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2002-01-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2001-10-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2001-07-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2001-04-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2001-01-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2000-10-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2000-07-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2000-04-30,ROP,"Roper Technologies, Inc.",Industrial Goods
2000-01-31,ROP,"Roper Technologies, Inc.",Industrial Goods
2019-05-04,ROST,"Ross Stores, Inc.",Services
2019-02-02,ROST,"Ross Stores, Inc.",Services
2018-11-03,ROST,"Ross Stores, Inc.",Services
2018-08-04,ROST,"Ross Stores, Inc.",Services
2018-05-05,ROST,"Ross Stores, Inc.",Services
2018-02-03,ROST,"Ross Stores, Inc.",Services
2017-10-28,ROST,"Ross Stores, Inc.",Services
2017-07-29,ROST,"Ross Stores, Inc.",Services
2017-04-29,ROST,"Ross Stores, Inc.",Services
2017-01-28,ROST,"Ross Stores, Inc.",Services
2016-10-29,ROST,"Ross Stores, Inc.",Services
2016-07-30,ROST,"Ross Stores, Inc.",Services
2016-04-30,ROST,"Ross Stores, Inc.",Services
2016-01-30,ROST,"Ross Stores, Inc.",Services
2015-10-31,ROST,"Ross Stores, Inc.",Services
2015-08-01,ROST,"Ross Stores, Inc.",Services
2015-05-02,ROST,"Ross Stores, Inc.",Services
2015-01-31,ROST,"Ross Stores, Inc.",Services
2014-11-01,ROST,"Ross Stores, Inc.",Services
2014-08-02,ROST,"Ross Stores, Inc.",Services
2014-05-03,ROST,"Ross Stores, Inc.",Services
2014-02-01,ROST,"Ross Stores, Inc.",Services
2013-11-02,ROST,"Ross Stores, Inc.",Services
2013-08-03,ROST,"Ross Stores, Inc.",Services
2013-05-04,ROST,"Ross Stores, Inc.",Services
2013-02-02,ROST,"Ross Stores, Inc.",Services
2012-10-27,ROST,"Ross Stores, Inc.",Services
2012-07-28,ROST,"Ross Stores, Inc.",Services
2012-04-28,ROST,"Ross Stores, Inc.",Services
2012-01-28,ROST,"Ross Stores, Inc.",Services
2011-10-29,ROST,"Ross Stores, Inc.",Services
2011-07-30,ROST,"Ross Stores, Inc.",Services
2011-04-30,ROST,"Ross Stores, Inc.",Services
2011-01-29,ROST,"Ross Stores, Inc.",Services
2010-10-30,ROST,"Ross Stores, Inc.",Services
2010-07-31,ROST,"Ross Stores, Inc.",Services
2010-05-01,ROST,"Ross Stores, Inc.",Services
2010-01-30,ROST,"Ross Stores, Inc.",Services
2009-10-31,ROST,"Ross Stores, Inc.",Services
2009-08-01,ROST,"Ross Stores, Inc.",Services
2009-05-02,ROST,"Ross Stores, Inc.",Services
2009-01-31,ROST,"Ross Stores, Inc.",Services
2008-11-01,ROST,"Ross Stores, Inc.",Services
2008-08-02,ROST,"Ross Stores, Inc.",Services
2008-05-03,ROST,"Ross Stores, Inc.",Services
2008-02-02,ROST,"Ross Stores, Inc.",Services
2007-11-03,ROST,"Ross Stores, Inc.",Services
2007-08-04,ROST,"Ross Stores, Inc.",Services
2007-05-05,ROST,"Ross Stores, Inc.",Services
2007-02-03,ROST,"Ross Stores, Inc.",Services
2006-10-28,ROST,"Ross Stores, Inc.",Services
2006-07-29,ROST,"Ross Stores, Inc.",Services
2006-04-29,ROST,"Ross Stores, Inc.",Services
2006-01-28,ROST,"Ross Stores, Inc.",Services
2005-10-29,ROST,"Ross Stores, Inc.",Services
2005-07-30,ROST,"Ross Stores, Inc.",Services
